id,name,price,category,link,image,description,source,sub_category
2865,"GoodHome 38mm Berberis Gloss Black Granite effect Laminate & particle board Square edge Kitchen Worktop, (L)3000mm",204,Laminate Worktops,https://www.diy.com/departments/goodhome-38mm-berberis-gloss-black-granite-effect-laminate-particle-board-square-edge-kitchen-worktop-l-3000mm/5059340482842_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-22mm-algiata-matt-white-marble-effect-chipboard-laminate-post-formed-kitchen-worktop-l-3000mm~3663602634133_38c_bq?wid=284&hei=284,"Use a damp cloth and mild detergent to keep the surface clean and hygienicGuarantee - 25 yearsFeatures and benefitsOur GoodHome worktops are designed to be functional and easy to maintain. There are a wide range of options to suit your style that compliment the GoodHome doors and accessories so it's easy to create your own individual spaceWe’ve spent hours designing our laminate worktops to look as close to the real material as possible.Easy clean finish, simply wipe clean.All our GoodHome worktops are guaranteed for 25 yearsGreat quality, great price",BQ,flooring
2866,"GoodHome 38mm Berberis Satin White Laminate & particle board Square edge Kitchen Worktop, (L)3000mm",204,Laminate Worktops,https://www.diy.com/departments/goodhome-38mm-berberis-satin-white-laminate-particle-board-square-edge-kitchen-worktop-l-3000mm/5059340483221_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-38mm-berberis-gloss-black-granite-effect-laminate-particle-board-square-edge-kitchen-worktop-l-3000mm~5059340482842_01c?wid=284&hei=284,"Use a damp cloth and mild detergent to keep the surface clean and hygienicGuarantee - 25 yearsFeatures and benefitsOur GoodHome worktops are designed to be functional and easy to maintain. There are a wide range of options to suit your style that compliment the GoodHome doors and accessories so it's easy to create your own individual spaceWe’ve spent hours designing our laminate worktops to look as close to the real material as possible.Easy clean finish, simply wipe clean.All our GoodHome worktops are guaranteed for 25 yearsGreat quality, great price",BQ,flooring
2867,"GoodHome 38mm Kabsa Matt Grey Oak effect Laminate & particle board Post-formed Kitchen Worktop, (L)3000mm",138,Laminate Worktops,https://www.diy.com/departments/goodhome-38mm-kabsa-matt-grey-oak-effect-laminate-particle-board-post-formed-kitchen-worktop-l-3000mm/3663602636243_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-38mm-berberis-satin-white-laminate-particle-board-square-edge-kitchen-worktop-l-3000mm~5059340483221_01c?wid=284&hei=284,"Use a damp cloth and mild detergent to keep the surface clean and hygienicGuarantee - 25 yearsFeatures and benefitsThis GoodHome grey oak effect worktop from the Kabsa range is designed to be functional and easy to maintain. There are a wide range of options to suit your style and home, they also compliment the GoodHome doors and accessories that are available, making it easier than ever to create your own individual space.Designed with quality in mind to provide ultimate performance, all our GoodHome worktops come with a 25-year guaranteeWe’ve spent hours designing our laminate worktops to look as close as possible to the real material, so you can have the real look at better value for moneyThe perfect option for a low maintenance kitchen as you can simply wipe it clean",BQ,flooring
2868,"GoodHome 22mm Algiata Matt White Marble effect Laminate & particle board Post-formed Kitchen Breakfast bar, (L)2000mm",208,Laminate Worktops,https://www.diy.com/departments/goodhome-22mm-algiata-matt-white-marble-effect-laminate-particle-board-post-formed-kitchen-breakfast-bar-l-2000mm/3663602635093_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-38mm-kabsa-matt-grey-oak-effect-laminate-particle-board-post-formed-kitchen-worktop-l-3000mm~3663602636243_37c_bq?wid=284&hei=284,"Use a damp cloth and mild detergent to keep the surface clean and hygienicGuarantee - 25 yearsFeatures and benefitsThis GoodHome white marble effect breakfast bar from the Algiata range is designed to be functional and easy to maintain. There are a wide range of options to suit your style and home, they also compliment the GoodHome doors and accessories that are available, making it easier than ever to create your own individual space.Designed with quality in mind to provide ultimate performance, all our GoodHome breakfast bars come with a 25-year guaranteeWe’ve spent hours designing our laminate breakfast bars to look as close as possible to the real material, so you can have the real look with good value for moneyThe perfect option for a low maintenance kitchen as you can simply wipe it clean",BQ,flooring
2869,"22mm Algiata Matt Grey Marble effect Chipboard & laminate Round edge Kitchen Worktop, (L)3000mm",132,Laminate Worktops,https://www.diy.com/departments/22mm-algiata-matt-grey-marble-effect-chipboard-laminate-round-edge-kitchen-worktop-l-3000mm/3663602482666_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-22mm-algiata-matt-white-marble-effect-laminate-particle-board-post-formed-kitchen-breakfast-bar-l-2000mm~3663602635093_02i_bq?wid=284&hei=284,"Beautifully crafted worktops are the ultimate finishing touch in any kitchen.Use a damp cloth and mild detergent to keep the surface clean and hygienicGuarantee - 25 yearsFeatures and benefitsEnhanced textures make it the perfect option for a low maintenance kitchen.The 22mm algiata laminate workshop is durable, thin and on trendScratch resistantEasy to installEasy to clean",BQ,flooring
2870,"GoodHome 22mm Algiata Matt Grey Slate effect Chipboard & laminate Post-formed Kitchen Worktop, (L)3000mm",132,Laminate Worktops,https://www.diy.com/departments/goodhome-22mm-algiata-matt-grey-slate-effect-chipboard-laminate-post-formed-kitchen-worktop-l-3000mm/3663602634232_BQ.prd,https://media.diy.com/is/image/Kingfisher/22mm-algiata-matt-grey-marble-effect-chipboard-laminate-round-edge-kitchen-worktop-l-3000mm~3663602482666_01c_bq?wid=284&hei=284,"Use a damp cloth and mild detergent to keep the surface clean and hygienicGuarantee - 25 yearsFeatures and benefitsThis GoodHome slate blue stone effect worktop from the Algiata range is designed to be functional and easy to maintain. There are a wide range of options to suit your style and home, they also compliment the GoodHome doors and accessories that are available, making it easier than ever to create your own individual space.Designed with quality in mind to provide ultimate performance, all our GoodHome worktops come with a 25-year guaranteeWe’ve spent hours designing our laminate worktops to look as close as possible to the real material, so you can have the real look at better value for moneyThe perfect option for a low maintenance kitchen as you can simply wipe it cleanUse a damp cloth and mild detergent to keep the surface clean and hygienicThis product has a post formed edge",BQ,flooring
2871,"GoodHome 38mm Kabsa Gloss Black Granite effect Laminate & particle board Post-formed Kitchen Worktop, (L)3000mm",118,Laminate Worktops,https://www.diy.com/departments/goodhome-38mm-kabsa-gloss-black-granite-effect-laminate-particle-board-post-formed-kitchen-worktop-l-3000mm/3663602635383_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-22mm-algiata-matt-grey-slate-effect-chipboard-laminate-post-formed-kitchen-worktop-l-3000mm~3663602634232_01c_BQ?wid=284&hei=284,"Use a damp cloth and mild detergent to keep the surface clean and hygienicGuarantee - 25 yearsFeatures and benefitsThis GoodHome black granite effect worktop from the Kabsa range is designed to be functional and easy to maintain. There are a wide range of options to suit your style and home, they also compliment the GoodHome doors and accessories that are available, making it easier than ever to create your own individual space.Designed with quality in mind to provide ultimate performance, all our GoodHome worktops come with a 25-year guaranteeWe’ve spent hours designing our laminate worktops to look as close as possible to the real material, so you can have the real look at better value for moneyThe perfect option for a low maintenance kitchen as you can simply wipe it clean",BQ,flooring
2872,"GoodHome 22mm Algiata Matt Grey Stone effect Chipboard & laminate Post-formed Kitchen Worktop, (L)3000mm",132,Laminate Worktops,https://www.diy.com/departments/goodhome-22mm-algiata-matt-grey-stone-effect-chipboard-laminate-post-formed-kitchen-worktop-l-3000mm/3663602634034_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-38mm-kabsa-gloss-black-granite-effect-laminate-particle-board-post-formed-kitchen-worktop-l-3000mm~3663602635383_37c_bq?wid=284&hei=284,"Use a damp cloth and mild detergent to keep the surface clean and hygienicGuarantee - 25 yearsFeatures and benefitsThis GoodHome grey stone effect worktop from the Algiata range is designed to be functional and easy to maintain. There are a wide range of options to suit your style and home, they also compliment the GoodHome doors and accessories that are available, making it easier than ever to create your own individual space.Designed with quality in mind to provide ultimate performance, all our GoodHome worktops come with a 25-year guaranteeWe’ve spent hours designing our laminate worktops to look as close as possible to the real material, so you can have the real look at better value for moneyThe perfect option for a low maintenance kitchen as you can simply wipe it cleanUse a damp cloth and mild detergent to keep the surface clean and hygienicThis product has a post formed edge",BQ,flooring
2873,"GoodHome 38mm Berberis Gloss Mirror gloss white Chipboard & laminate Square edge Kitchen Worktop, (L)3000mm",204,Laminate Worktops,https://www.diy.com/departments/goodhome-38mm-berberis-gloss-mirror-gloss-white-chipboard-laminate-square-edge-kitchen-worktop-l-3000mm/3663602634812_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-22mm-algiata-matt-grey-stone-effect-chipboard-laminate-post-formed-kitchen-worktop-l-3000mm~3663602634034_01c_bq?wid=284&hei=284,"Use a damp cloth and mild detergent to keep the surface clean and hygienicGuarantee - 25 yearsFeatures and benefitsThis GoodHome white mirror effect worktop from the Berberis range is designed to be functional and easy to maintain. There are a wide range of options to suit your style and home, they also compliment the GoodHome doors and accessories that are available, making it easier than ever to create your own individual space.Designed with quality in mind to provide ultimate performance, all our GoodHome worktops come with a 25-year guaranteeWe’ve spent hours designing our laminate worktops to look as close as possible to the real material, so you can have the real look at better value for moneyThe perfect option for a low maintenance kitchen as you can simply wipe it clean",BQ,flooring
2874,"GoodHome 38mm Kala Matt Brown Oak effect Laminate & particle board Square edge Kitchen Worktop, (L)3000mm",204,Laminate Worktops,https://www.diy.com/departments/goodhome-38mm-kala-matt-brown-oak-effect-laminate-particle-board-square-edge-kitchen-worktop-l-3000mm/3663602636502_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-38mm-berberis-gloss-mirror-gloss-white-chipboard-laminate-square-edge-kitchen-worktop-l-3000mm~3663602634812_36c_bq?wid=284&hei=284,"Use a damp cloth and mild detergent to keep the surface clean and hygienicGuarantee - 25 yearsFeatures and benefitsThis GoodHome matt oak effect worktop from the Kala range is designed to be functional and easy to maintain. There are a wide range of options to suit your style and home, they also compliment the GoodHome doors and accessories that are available, making it easier than ever to create your own individual space.Designed with quality in mind to provide ultimate performance, all our GoodHome worktops come with a 25-year guaranteeWe’ve spent hours designing our laminate worktops to look as close as possible to the real material, so you can have the real look at better value for moneyThe perfect option for a low maintenance kitchen as you can simply wipe it clean",BQ,flooring
